,codmpio,ano,H_coca,coca,year,pct.chg
14996,19450,2006,31,1,2006,Inf
14997,19455,2006,0,0,2006,0
14998,19473,2006,10,1,2006,0.111111111
14999,19513,2006,0,0,2006,0
15000,19517,2006,0,0,2006,0
15001,19532,2006,83,1,2006,12.83333333
15002,19533,2006,594,1,2006,0.14893617
15003,19548,2006,0,0,2006,0
15004,19573,2006,0,0,2006,0
15005,19585,2006,0,0,2006,0
15006,19622,2006,0,0,2006,0
15007,19693,2006,0,0,2006,0
15008,19698,2006,0,0,2006,0
15009,19701,2006,135,1,2006,-0.410480349
15010,19743,2006,0,0,2006,0
15011,19760,2006,0,0,2006,0
15012,19780,2006,0,0,2006,0
15013,19785,2006,0,0,2006,0
15014,19807,2006,3,1,2006,Inf
15015,19809,2006,453,1,2006,-0.21761658
15016,19821,2006,0,0,2006,0
15017,19824,2006,0,0,2006,0
15018,19845,2006,0,0,2006,0
15019,20001,2006,0,0,2006,0
15020,20011,2006,0,0,2006,0
15021,20013,2006,0,0,2006,0
15022,20032,2006,0,0,2006,0
15023,20045,2006,0,0,2006,0
15024,20060,2006,0,0,2006,0
15025,20175,2006,0,0,2006,0
15026,20178,2006,0,0,2006,0
15027,20228,2006,0,0,2006,0
15028,20238,2006,0,0,2006,0
15029,20250,2006,0,0,2006,0
15030,20295,2006,0,0,2006,0
15031,20310,2006,0,0,2006,0
15032,20383,2006,0,0,2006,0
15033,20400,2006,0,0,2006,0
15034,20443,2006,0,0,2006,0
15035,20517,2006,0,0,2006,0
15036,20550,2006,0,0,2006,0
15037,20570,2006,0,0,2006,0
15038,20614,2006,0,0,2006,0
15039,20621,2006,0,0,2006,0
15040,20710,2006,0,0,2006,0
15041,20750,2006,0,0,2006,0
15042,20770,2006,0,0,2006,0
15043,20787,2006,0,0,2006,0
15044,23001,2006,0,0,2006,0
15045,23068,2006,0,0,2006,0
15046,23079,2006,0,0,2006,0
15047,23090,2006,0,0,2006,0
15048,23162,2006,0,0,2006,0
15049,23168,2006,0,0,2006,0
15050,23182,2006,0,0,2006,0
15051,23189,2006,0,0,2006,0
15052,23300,2006,0,0,2006,0
15053,23350,2006,0,0,2006,0
15054,23417,2006,0,0,2006,0
15055,23419,2006,0,0,2006,0
15056,23464,2006,0,0,2006,0
15057,23466,2006,376,1,2006,-0.631733595
15058,23500,2006,0,0,2006,0
15059,23555,2006,0,0,2006,0
15060,23570,2006,0,0,2006,0
15061,23574,2006,0,0,2006,0
15062,23580,2006,447,1,2006,-0.542944785
15063,23586,2006,0,0,2006,0
15064,23660,2006,0,0,2006,0
15065,23670,2006,0,0,2006,0
15066,23672,2006,0,0,2006,0
15067,23675,2006,0,0,2006,0
15068,23678,2006,0,0,2006,0
15069,23682,2006,0,0,2006,0
15070,23686,2006,0,0,2006,0
15071,23807,2006,389,1,2006,-0.653914591
15072,23815,2006,0,0,2006,0
15073,23855,2006,4,1,2006,-0.692307692
15074,25001,2006,0,0,2006,0
15075,25019,2006,0,0,2006,0
15076,25035,2006,0,0,2006,0
15077,25040,2006,0,0,2006,0
15078,25053,2006,0,0,2006,0
15079,25086,2006,0,0,2006,0
15080,25095,2006,0,0,2006,0
15081,25099,2006,0,0,2006,0
15082,25120,2006,0,0,2006,0
15083,25123,2006,0,0,2006,0
15084,25126,2006,0,0,2006,0
15085,25148,2006,3,1,2006,Inf
15086,25151,2006,0,0,2006,0
15087,25154,2006,0,0,2006,0
15088,25168,2006,0,0,2006,0
15089,25175,2006,0,0,2006,0
15090,25178,2006,0,0,2006,0
15091,25181,2006,0,0,2006,0
15092,25183,2006,0,0,2006,0
15093,25200,2006,0,0,2006,0
15094,25214,2006,0,0,2006,0
15095,25224,2006,0,0,2006,0
15096,25245,2006,0,0,2006,0
15097,25258,2006,0,0,2006,0
15098,25260,2006,0,0,2006,0
15099,25269,2006,0,0,2006,0
15100,25279,2006,0,0,2006,0
15101,25281,2006,0,0,2006,0
15102,25286,2006,0,0,2006,0
15103,25288,2006,0,0,2006,0
15104,25290,2006,0,0,2006,0
15105,25293,2006,0,0,2006,0
15106,25295,2006,0,0,2006,0
15107,25297,2006,0,0,2006,0
15108,25299,2006,0,0,2006,0
15109,25307,2006,0,0,2006,0
15110,25312,2006,0,0,2006,0
15111,25317,2006,0,0,2006,0
15112,25320,2006,0,0,2006,0
15113,25322,2006,0,0,2006,0
15114,25324,2006,0,0,2006,0
15115,25326,2006,0,0,2006,0
15116,25328,2006,0,0,2006,0
15117,25335,2006,0,0,2006,0
15118,25339,2006,0,0,2006,0
15119,25368,2006,0,0,2006,0
15120,25372,2006,0,0,2006,0
15121,25377,2006,0,0,2006,0
15122,25386,2006,0,0,2006,0
15123,25394,2006,0,0,2006,0
15124,25398,2006,0,0,2006,0
15125,25402,2006,0,0,2006,0
15126,25407,2006,0,0,2006,0
15127,25426,2006,0,0,2006,0
15128,25430,2006,0,0,2006,0
15129,25436,2006,0,0,2006,0
15130,25438,2006,0,0,2006,0
15131,25473,2006,0,0,2006,0
15132,25483,2006,0,0,2006,0
15133,25486,2006,0,0,2006,0
15134,25488,2006,0,0,2006,0
15135,25489,2006,0,0,2006,0
15136,25491,2006,0,0,2006,0
15137,25506,2006,0,0,2006,0
15138,25513,2006,0,0,2006,0
15139,25518,2006,2,1,2006,Inf
15140,25524,2006,0,0,2006,0
15141,25530,2006,0,0,2006,0
15142,25535,2006,0,0,2006,0
15143,25572,2006,0,0,2006,0
15144,25580,2006,0,0,2006,0
15145,25592,2006,0,0,2006,0
15146,25594,2006,0,0,2006,0
15147,25596,2006,0,0,2006,0
15148,25599,2006,0,0,2006,0
15149,25612,2006,0,0,2006,0
15150,25645,2006,0,0,2006,0
15151,25649,2006,0,0,2006,0
15152,25653,2006,0,0,2006,0
15153,25658,2006,0,0,2006,0
15154,25662,2006,0,0,2006,0
15155,25718,2006,0,0,2006,0
15156,25736,2006,0,0,2006,0
15157,25740,2006,0,0,2006,0
15158,25743,2006,0,0,2006,0
15159,25745,2006,0,0,2006,0
15160,25754,2006,0,0,2006,0
15161,25758,2006,0,0,2006,0
15162,25769,2006,0,0,2006,0
15163,25772,2006,0,0,2006,0
15164,25777,2006,0,0,2006,0
15165,25779,2006,0,0,2006,0
15166,25781,2006,0,0,2006,0
15167,25785,2006,0,0,2006,0
15168,25793,2006,0,0,2006,0
15169,25797,2006,0,0,2006,0
15170,25799,2006,0,0,2006,0
15171,25805,2006,0,0,2006,0
15172,25807,2006,0,0,2006,0
15173,25815,2006,0,0,2006,0
15174,25817,2006,0,0,2006,0
15175,25823,2006,2,1,2006,Inf
15176,25839,2006,0,0,2006,0
15177,25841,2006,0,0,2006,0
15178,25843,2006,0,0,2006,0
15179,25845,2006,0,0,2006,0
15180,25851,2006,0,0,2006,0
15181,25862,2006,0,0,2006,0
15182,25867,2006,0,0,2006,0
15183,25871,2006,0,0,2006,0
15184,25873,2006,0,0,2006,0
15185,25875,2006,0,0,2006,0
15186,25878,2006,0,0,2006,0
15187,25885,2006,113,1,2006,1.017857143
15188,25898,2006,0,0,2006,0
15189,25899,2006,0,0,2006,0
15190,27001,2006,3,1,2006,0.01010101
15191,27006,2006,0,0,2006,0
15192,27025,2006,7,1,2006,-0.932692308
15193,27050,2006,0,0,2006,0
15194,27073,2006,0,0,2006,0
15195,27075,2006,0,0,2006,0
15196,27077,2006,82,1,2006,-0.753012048
15197,27086,2006,0,0,2006,0
15198,27099,2006,0,0,2006,0
15199,27135,2006,0,0,2006,-1
15200,27150,2006,0,0,2006,0
15201,27160,2006,0,0,2006,0
15202,27205,2006,0,0,2006,-1
15203,27245,2006,0,0,2006,0
15204,27250,2006,3,1,2006,0.515151515
15205,27361,2006,210,1,2006,0.071428571
15206,27372,2006,0,0,2006,0
15207,27413,2006,0,0,2006,0
15208,27425,2006,0,0,2006,0
15209,27430,2006,24,1,2006,-0.647058824
15210,27450,2006,0,0,2006,0
15211,27491,2006,237,1,2006,1.633333333
15212,27495,2006,2,1,2006,-0.6
15213,27580,2006,0,0,2006,0
15214,27600,2006,0,0,2006,-1
15215,27615,2006,0,0,2006,0
15216,27660,2006,0,0,2006,0
15217,27745,2006,248,1,2006,0.653333333
15218,27787,2006,0,0,2006,-1
15219,27800,2006,0,0,2006,0
15220,27810,2006,0,0,2006,-1
15221,41001,2006,0,0,2006,0
15222,41006,2006,0,0,2006,0
15223,41013,2006,0,0,2006,0
15224,41016,2006,0,0,2006,0
15225,41020,2006,0,0,2006,0
15226,41026,2006,0,0,2006,0
15227,41078,2006,0,0,2006,0
15228,41132,2006,0,0,2006,0
15229,41206,2006,0,0,2006,0
15230,41244,2006,0,0,2006,0
15231,41298,2006,0,0,2006,0
15232,41306,2006,0,0,2006,0
15233,41319,2006,0,0,2006,0
15234,41349,2006,0,0,2006,0
15235,41357,2006,0,0,2006,0
15236,41359,2006,0,0,2006,0
15237,41378,2006,0,0,2006,0
15238,41396,2006,0,0,2006,0
15239,41483,2006,0,0,2006,0
15240,41503,2006,0,0,2006,0
15241,41518,2006,0,0,2006,0
15242,41524,2006,0,0,2006,0
15243,41530,2006,0,0,2006,0
15244,41548,2006,0,0,2006,0
15245,41551,2006,0,0,2006,0
15246,41615,2006,0,0,2006,0
15247,41660,2006,0,0,2006,0
15248,41668,2006,0,0,2006,0
15249,41676,2006,0,0,2006,0
15250,41770,2006,0,0,2006,0
15251,41791,2006,0,0,2006,0
15252,41797,2006,0,0,2006,0
15253,41799,2006,0,0,2006,0
15254,41801,2006,0,0,2006,0
15255,41807,2006,0,0,2006,0
15256,41872,2006,0,0,2006,0
15257,41885,2006,0,0,2006,0
15258,44001,2006,0,0,2006,-1
15259,44035,2006,0,0,2006,0
15260,44078,2006,0,0,2006,0
15261,44090,2006,166,1,2006,-0.49235474
15262,44098,2006,0,0,2006,0
15263,44110,2006,0,0,2006,0
15264,44279,2006,0,0,2006,0
15265,44378,2006,0,0,2006,0
15266,44420,2006,0,0,2006,0
15267,44430,2006,0,0,2006,0
15268,44560,2006,0,0,2006,0
15269,44650,2006,0,0,2006,0
15270,44847,2006,0,0,2006,0
15271,44855,2006,0,0,2006,0
15272,44874,2006,0,0,2006,0
15273,47001,2006,258,1,2006,0.211267606
15274,47030,2006,0,0,2006,0
15275,47053,2006,0,0,2006,0
15276,47058,2006,0,0,2006,0
15277,47161,2006,0,0,2006,0
15278,47170,2006,0,0,2006,0
15279,47189,2006,13,1,2006,Inf
15280,47205,2006,0,0,2006,0
15281,47245,2006,0,0,2006,0
15282,47258,2006,0,0,2006,0
15283,47268,2006,0,0,2006,0
15284,47288,2006,0,0,2006,0
15285,47318,2006,0,0,2006,0
15286,47460,2006,0,0,2006,0
15287,47541,2006,0,0,2006,0
15288,47545,2006,0,0,2006,0
15289,47551,2006,0,0,2006,0
15290,47555,2006,0,0,2006,0
15291,47570,2006,0,0,2006,0
15292,47605,2006,0,0,2006,0
15293,47660,2006,0,0,2006,0
15294,47675,2006,0,0,2006,0
15295,47692,2006,0,0,2006,0
15296,47703,2006,0,0,2006,0
15297,47707,2006,0,0,2006,0
15298,47720,2006,0,0,2006,0
15299,47745,2006,0,0,2006,0
15300,47798,2006,0,0,2006,0
15301,47960,2006,0,0,2006,0
15302,47980,2006,0,0,2006,0
15303,50001,2006,0,0,2006,0
15304,50006,2006,0,0,2006,0
15305,50110,2006,0,0,2006,0
15306,50124,2006,0,0,2006,0
15307,50150,2006,0,0,2006,0
15308,50223,2006,0,0,2006,0
15309,50226,2006,0,0,2006,0
15310,50245,2006,0,0,2006,0
15311,50251,2006,0,0,2006,0
15312,50270,2006,0,0,2006,0
15313,50287,2006,0,0,2006,0
15314,50313,2006,0,0,2006,0
15315,50318,2006,0,0,2006,0
15316,50325,2006,3311,1,2006,0.245673439
15317,50330,2006,67,1,2006,-0.531468531
15318,50350,2006,574,1,2006,-0.13030303
15319,50370,2006,32,1,2006,-0.878787879
15320,50400,2006,0,0,2006,0
15321,50450,2006,439,1,2006,0.209366391
15322,50568,2006,214,1,2006,0.273809524
15323,50573,2006,0,0,2006,0
15324,50577,2006,578,1,2006,-0.617471873
15325,50590,2006,3519,1,2006,-0.500142045
15326,50606,2006,0,0,2006,0
15327,50680,2006,0,0,2006,0
15328,50683,2006,17,1,2006,-0.653061224
15329,50686,2006,0,0,2006,0
15330,50689,2006,23,1,2006,1.875
15331,50711,2006,2289,1,2006,-0.484575546
15332,52001,2006,0,0,2006,0
15333,52019,2006,0,0,2006,0
15334,52022,2006,0,0,2006,0
15335,52036,2006,0,0,2006,-1
15336,52051,2006,0,0,2006,0
15337,52079,2006,1460,1,2006,-0.239583333
15338,52083,2006,0,0,2006,0
15339,52110,2006,0,0,2006,0
15340,52203,2006,0,0,2006,0
15341,52207,2006,0,0,2006,-1
15342,52210,2006,0,0,2006,0
15343,52215,2006,0,0,2006,0
15344,52224,2006,0,0,2006,0
15345,52227,2006,2,1,2006,Inf
15346,52233,2006,483,1,2006,0.468085106
15347,52240,2006,0,0,2006,0
15348,52250,2006,741,1,2006,0
15349,52254,2006,0,0,2006,0
15350,52256,2006,372,1,2006,-0.267716535
15351,52258,2006,0,0,2006,0
15352,52260,2006,0,0,2006,-1
15353,52287,2006,0,0,2006,0
15354,52317,2006,0,0,2006,0
15355,52320,2006,0,0,2006,0
15356,52323,2006,0,0,2006,0
15357,52352,2006,0,0,2006,0
15358,52354,2006,0,0,2006,0
15359,52356,2006,357,1,2006,-0.432432432
15360,52378,2006,0,0,2006,0
15361,52381,2006,0,0,2006,0
15362,52385,2006,4,1,2006,3
15363,52390,2006,75,1,2006,1.777777778
15364,52399,2006,0,0,2006,0
15365,52405,2006,0,0,2006,-1
15366,52411,2006,0,0,2006,-1
15367,52418,2006,1,1,2006,Inf
15368,52427,2006,1002,1,2006,-0.531556802
15369,52435,2006,0,0,2006,0
15370,52473,2006,34,1,2006,-0.105263158
15371,52480,2006,0,0,2006,0
15372,52490,2006,870,1,2006,0.6827853
15373,52506,2006,0,0,2006,0
15374,52520,2006,192,1,2006,0.254901961
15375,52540,2006,545,1,2006,1.570754717
15376,52560,2006,0,0,2006,0
15377,52565,2006,0,0,2006,0
15378,52573,2006,0,0,2006,0
15379,52585,2006,0,0,2006,0
15380,52612,2006,52,1,2006,51
15381,52621,2006,1011,1,2006,-0.553642384
15382,52678,2006,46,1,2006,5.571428571
15383,52683,2006,11,1,2006,-0.266666667
15384,52685,2006,0,0,2006,0
15385,52687,2006,0,0,2006,0
15386,52693,2006,1,1,2006,Inf
15387,52694,2006,0,0,2006,0
15388,52696,2006,1303,1,2006,5.117370892
15389,52699,2006,0,0,2006,0
15390,52720,2006,0,0,2006,0
15391,52786,2006,0,0,2006,0
15392,52788,2006,0,0,2006,0
15393,52835,2006,7045,1,2006,0.759490509
15394,52838,2006,0,0,2006,0
15395,52885,2006,0,0,2006,0
15396,54001,2006,0,0,2006,0
15397,54003,2006,0,0,2006,0
15398,54051,2006,0,0,2006,0
15399,54099,2006,0,0,2006,0
15400,54109,2006,3,1,2006,Inf
15401,54125,2006,0,0,2006,0
15402,54128,2006,0,0,2006,0
15403,54172,2006,0,0,2006,0
15404,54174,2006,0,0,2006,0
15405,54206,2006,15,1,2006,0
15406,54223,2006,0,0,2006,0
15407,54239,2006,0,0,2006,0
15408,54245,2006,5,1,2006,Inf
15409,54250,2006,104,1,2006,-0.525114155
15410,54261,2006,0,0,2006,0
15411,54313,2006,0,0,2006,0
15412,54344,2006,15,1,2006,-0.5
15413,54347,2006,0,0,2006,0
15414,54377,2006,0,0,2006,0
15415,54385,2006,0,0,2006,0
15416,54398,2006,0,0,2006,0
15417,54405,2006,0,0,2006,0
15418,54418,2006,3,1,2006,Inf
15419,54480,2006,0,0,2006,0
15420,54498,2006,0,0,2006,0
15421,54518,2006,0,0,2006,0
15422,54520,2006,0,0,2006,0
15423,54553,2006,0,0,2006,0
15424,54599,2006,0,0,2006,0
15425,54660,2006,0,0,2006,0
15426,54670,2006,13,1,2006,-0.48
15427,54673,2006,0,0,2006,0
15428,54680,2006,0,0,2006,0
15429,54720,2006,26,1,2006,-0.446808511
15430,54743,2006,0,0,2006,0
15431,54800,2006,42,1,2006,-0.5
15432,54810,2006,262,1,2006,-0.382075472
15433,54820,2006,0,0,2006,0
15434,54871,2006,0,0,2006,0
15435,54874,2006,0,0,2006,0
15436,63001,2006,0,0,2006,0
15437,63111,2006,0,0,2006,0
15438,63130,2006,0,0,2006,0
15439,63190,2006,0,0,2006,0
15440,63212,2006,0,0,2006,0
15441,63272,2006,0,0,2006,0
15442,63302,2006,0,0,2006,0
15443,63401,2006,0,0,2006,0
15444,63470,2006,0,0,2006,0
15445,63548,2006,0,0,2006,0
15446,63594,2006,0,0,2006,0
15447,63690,2006,0,0,2006,0
15448,66001,2006,0,0,2006,0
15449,66045,2006,0,0,2006,0
15450,66075,2006,0,0,2006,0
15451,66088,2006,0,0,2006,0
15452,66170,2006,0,0,2006,0
15453,66318,2006,0,0,2006,0
15454,66383,2006,0,0,2006,0
15455,66400,2006,0,0,2006,0
15456,66440,2006,0,0,2006,0
15457,66456,2006,0,0,2006,0
15458,66572,2006,0,0,2006,0
15459,66594,2006,0,0,2006,0
15460,66682,2006,0,0,2006,0
15461,66687,2006,0,0,2006,0
15462,68001,2006,0,0,2006,0
15463,68013,2006,0,0,2006,0
15464,68020,2006,0,0,2006,0
15465,68051,2006,0,0,2006,0
15466,68077,2006,0,0,2006,0
15467,68079,2006,0,0,2006,0
15468,68081,2006,0,0,2006,0
15469,68092,2006,10,1,2006,-0.814814815
15470,68101,2006,284,1,2006,-0.27735369
15471,68121,2006,0,0,2006,0
15472,68132,2006,0,0,2006,0
15473,68147,2006,0,0,2006,0
15474,68152,2006,0,0,2006,0
15475,68160,2006,0,0,2006,0
15476,68162,2006,0,0,2006,0
15477,68167,2006,0,0,2006,0
15478,68169,2006,0,0,2006,0
15479,68176,2006,0,0,2006,0
15480,68179,2006,0,0,2006,0
15481,68190,2006,66,1,2006,-0.214285714
15482,68207,2006,0,0,2006,0
15483,68209,2006,0,0,2006,0
15484,68211,2006,0,0,2006,0
15485,68217,2006,0,0,2006,0
15486,68229,2006,0,0,2006,0
15487,68235,2006,8,1,2006,1.666666667
15488,68245,2006,0,0,2006,0
15489,68250,2006,32,1,2006,0.523809524
15490,68255,2006,0,0,2006,0
15491,68264,2006,0,0,2006,0
15492,68266,2006,0,0,2006,0
15493,68271,2006,6,1,2006,Inf
15494,68276,2006,0,0,2006,0
15495,68296,2006,0,0,2006,0
15496,68298,2006,0,0,2006,0
15497,68307,2006,0,0,2006,0
15498,68318,2006,0,0,2006,0
15499,68320,2006,0,0,2006,0
15500,68322,2006,0,0,2006,0
15501,68324,2006,0,0,2006,0
15502,68327,2006,0,0,2006,0
15503,68344,2006,0,0,2006,0
15504,68368,2006,0,0,2006,0
15505,68370,2006,0,0,2006,0
15506,68377,2006,96,1,2006,0.315068493
15507,68385,2006,107,1,2006,0.38961039
15508,68397,2006,0,0,2006,0
15509,68406,2006,0,0,2006,0
15510,68418,2006,0,0,2006,0
15511,68425,2006,0,0,2006,0
15512,68432,2006,0,0,2006,0
15513,68444,2006,0,0,2006,0
15514,68464,2006,0,0,2006,0
15515,68468,2006,0,0,2006,0
15516,68498,2006,0,0,2006,0
15517,68500,2006,0,0,2006,0
15518,68502,2006,0,0,2006,0
15519,68522,2006,0,0,2006,0
15520,68524,2006,0,0,2006,0
15521,68533,2006,0,0,2006,0
15522,68547,2006,0,0,2006,0
15523,68549,2006,0,0,2006,0
15524,68572,2006,0,0,2006,0
15525,68573,2006,16,1,2006,-0.428571429
15526,68575,2006,0,0,2006,0
15527,68615,2006,0,0,2006,0
15528,68655,2006,0,0,2006,0
15529,68669,2006,0,0,2006,0
15530,68673,2006,0,0,2006,0
15531,68679,2006,0,0,2006,0
15532,68682,2006,0,0,2006,0
15533,68684,2006,0,0,2006,0
15534,68686,2006,0,0,2006,0
15535,68689,2006,4,1,2006,-0.851851852
15536,68705,2006,0,0,2006,0
15537,68720,2006,7,1,2006,2.5
15538,68745,2006,7,1,2006,6
15539,68755,2006,0,0,2006,0
15540,68770,2006,0,0,2006,0
15541,68773,2006,205,1,2006,0.030150754
15542,68780,2006,0,0,2006,0
15543,68820,2006,0,0,2006,0
15544,68855,2006,0,0,2006,0
15545,68861,2006,18,1,2006,-0.052631579
15546,68867,2006,0,0,2006,0
15547,68872,2006,0,0,2006,0
15548,68895,2006,0,0,2006,0
15549,70001,2006,0,0,2006,0
15550,70110,2006,0,0,2006,0
15551,70124,2006,0,0,2006,0
15552,70204,2006,0,0,2006,0
15553,70215,2006,0,0,2006,0
15554,70221,2006,0,0,2006,0
15555,70230,2006,0,0,2006,0
15556,70233,2006,0,0,2006,0
15557,70235,2006,0,0,2006,0
15558,70265,2006,0,0,2006,0
15559,70400,2006,0,0,2006,0
15560,70418,2006,0,0,2006,0
15561,70429,2006,0,0,2006,0
15562,70473,2006,0,0,2006,0
15563,70508,2006,0,0,2006,0
15564,70523,2006,0,0,2006,0
15565,70670,2006,0,0,2006,0
15566,70678,2006,0,0,2006,0
15567,70702,2006,0,0,2006,0
15568,70708,2006,0,0,2006,0
15569,70713,2006,0,0,2006,0
15570,70717,2006,0,0,2006,0
15571,70742,2006,0,0,2006,0
15572,70771,2006,0,0,2006,0
15573,70820,2006,0,0,2006,0
15574,70823,2006,0,0,2006,0
15575,73001,2006,0,0,2006,0
15576,73024,2006,0,0,2006,0
15577,73026,2006,0,0,2006,0
15578,73030,2006,0,0,2006,0
15579,73043,2006,0,0,2006,0
15580,73055,2006,0,0,2006,0
15581,73067,2006,0,0,2006,0
15582,73124,2006,0,0,2006,0
15583,73148,2006,0,0,2006,0
15584,73152,2006,0,0,2006,0
15585,73168,2006,0,0,2006,0
15586,73200,2006,0,0,2006,0
15587,73217,2006,0,0,2006,0
15588,73226,2006,0,0,2006,0
15589,73236,2006,0,0,2006,0
15590,73268,2006,0,0,2006,0
15591,73270,2006,0,0,2006,0
15592,73275,2006,0,0,2006,0
15593,73283,2006,0,0,2006,0
15594,73319,2006,0,0,2006,0
15595,73347,2006,0,0,2006,0
15596,73349,2006,0,0,2006,0
15597,73352,2006,0,0,2006,0
15598,73408,2006,0,0,2006,0
15599,73411,2006,0,0,2006,0
15600,73443,2006,0,0,2006,0
15601,73449,2006,0,0,2006,0
15602,73461,2006,0,0,2006,0
15603,73483,2006,0,0,2006,0
15604,73504,2006,0,0,2006,0
15605,73520,2006,0,0,2006,0
15606,73547,2006,0,0,2006,0
15607,73555,2006,0,0,2006,0
15608,73563,2006,0,0,2006,0
15609,73585,2006,0,0,2006,0
15610,73616,2006,0,0,2006,0
15611,73622,2006,0,0,2006,0
15612,73624,2006,0,0,2006,0
15613,73671,2006,0,0,2006,0
15614,73675,2006,0,0,2006,0
15615,73678,2006,0,0,2006,0
15616,73686,2006,0,0,2006,0
15617,73770,2006,0,0,2006,0
15618,73854,2006,0,0,2006,0
15619,73861,2006,0,0,2006,0
15620,73870,2006,0,0,2006,0
15621,73873,2006,0,0,2006,0
15622,76001,2006,0,0,2006,0
15623,76020,2006,0,0,2006,0
15624,76036,2006,0,0,2006,0
15625,76041,2006,0,0,2006,0
15626,76054,2006,0,0,2006,0
15627,76100,2006,75,1,2006,3.166666667
15628,76109,2006,149,1,2006,13.9
15629,76111,2006,0,0,2006,0
15630,76113,2006,0,0,2006,0
15631,76122,2006,0,0,2006,0
15632,76126,2006,57,1,2006,Inf
15633,76130,2006,0,0,2006,0
15634,76147,2006,0,0,2006,0
15635,76233,2006,0,0,2006,0
15636,76243,2006,0,0,2006,0
15637,76246,2006,0,0,2006,0
15638,76248,2006,0,0,2006,0
15639,76250,2006,0,0,2006,0
15640,76275,2006,0,0,2006,0
15641,76306,2006,0,0,2006,0
15642,76318,2006,0,0,2006,0
15643,76364,2006,0,0,2006,0
15644,76377,2006,0,0,2006,0
15645,76400,2006,0,0,2006,0
15646,76403,2006,0,0,2006,0
15647,76497,2006,0,0,2006,0
15648,76520,2006,0,0,2006,0
15649,76563,2006,0,0,2006,0
15650,76606,2006,0,0,2006,0
15651,76616,2006,0,0,2006,0
15652,76622,2006,0,0,2006,0
15653,76670,2006,0,0,2006,0
15654,76736,2006,0,0,2006,0
15655,76823,2006,0,0,2006,0
15656,76828,2006,0,0,2006,0
15657,76834,2006,0,0,2006,0
15658,76845,2006,0,0,2006,0
15659,76863,2006,0,0,2006,0
15660,76869,2006,0,0,2006,0
15661,76890,2006,0,0,2006,0
15662,76892,2006,0,0,2006,0
15663,76895,2006,0,0,2006,0
15664,81001,2006,0,0,2006,0
15665,81065,2006,775,1,2006,-0.334763948
15666,81220,2006,0,0,2006,0
15667,81300,2006,158,1,2006,-0.365461847
15668,81591,2006,50,1,2006,0.388888889
15669,81736,2006,126,1,2006,-0.315217391
15670,81794,2006,197,1,2006,-0.208835341
15671,85001,2006,0,0,2006,0
15672,85010,2006,0,0,2006,0
15673,85015,2006,0,0,2006,0
15674,85125,2006,0,0,2006,0
15675,85136,2006,0,0,2006,0
15676,85139,2006,0,0,2006,0
15677,85162,2006,0,0,2006,0
15678,85225,2006,0,0,2006,0
15679,85230,2006,0,0,2006,0
15680,85250,2006,0,0,2006,0
15681,85263,2006,0,0,2006,0
15682,85279,2006,0,0,2006,0
15683,85300,2006,0,0,2006,0
15684,85315,2006,0,0,2006,0
15685,85325,2006,0,0,2006,0
15686,85400,2006,0,0,2006,0
15687,85410,2006,0,0,2006,0
15688,85430,2006,0,0,2006,0
15689,85440,2006,0,0,2006,0
15690,86001,2006,145,1,2006,1.101449275
15691,86219,2006,0,0,2006,0
15692,86320,2006,1153,1,2006,1.20458891
15693,86568,2006,2509,1,2006,0.774398868
15694,86569,2006,547,1,2006,0.657575758
15695,86571,2006,2118,1,2006,0.098547718
15696,86573,2006,2562,1,2006,0.006284368
15697,86749,2006,0,0,2006,0
15698,86755,2006,0,0,2006,0
15699,86757,2006,756,1,2006,0.143721634
15700,86760,2006,6,1,2006,1
15701,86865,2006,1896,1,2006,0.835430784
15702,86885,2006,561,1,2006,0.230263158
15703,88001,2006,0,0,2006,0
15704,88564,2006,0,0,2006,0
15705,91001,2006,0,0,2006,0
15706,91263,2006,233,1,2006,-0.390052356
15707,91405,2006,223,1,2006,-0.13229572
15708,91407,2006,0,0,2006,0
15709,91430,2006,0,0,2006,0
15710,91460,2006,4,1,2006,-0.666666667
15711,91530,2006,202,1,2006,-0.038095238
15712,91536,2006,0,0,2006,0
15713,91540,2006,0,0,2006,0
15714,91669,2006,30,1,2006,-0.166666667
15715,91798,2006,0,0,2006,0
15716,94001,2006,186,1,2006,0.021978022
15717,94343,2006,362,1,2006,-0.085858586
15718,94663,2006,0,0,2006,0
15719,94883,2006,0,0,2006,0
15720,94884,2006,14,1,2006,-0.263157895
15721,94885,2006,0,0,2006,0
15722,94886,2006,0,0,2006,0
15723,94887,2006,27,1,2006,-0.289473684
15724,94888,2006,164,1,2006,0.401709402
15725,95001,2006,3799,1,2006,0.213350367
15726,95015,2006,1497,1,2006,0.274042553
15727,95025,2006,2799,1,2006,0.057024169
15728,95200,2006,1382,1,2006,-0.188967136
15729,97001,2006,259,1,2006,-0.011450382
15730,97161,2006,189,1,2006,-0.510362694
15731,97511,2006,3,1,2006,2
15732,97666,2006,0,0,2006,0
15733,97777,2006,9,1,2006,-0.571428571
15734,97889,2006,0,0,2006,-1
15735,99001,2006,0,0,2006,0
15736,99524,2006,53,1,2006,-0.766519824
15737,99572,2006,0,0,2006,0
15738,99624,2006,0,0,2006,0
15739,99760,2006,0,0,2006,0
15740,99773,2006,5470,1,2006,-0.280168443
15741,5001,2007,0,0,2007,0
15742,5002,2007,0,0,2007,0
15743,5004,2007,0,0,2007,0
